v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
芋头,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
葱头,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
大葱,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
生姜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
大蒜,14.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
芹菜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-26,2018-04-24,1,5,小雨,1-2级,北风,38,1,优,101.5
大白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
洋白菜,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
油菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
小白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
生菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
菠菜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
木耳菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
茼蒿,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
香菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
油麦菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
芥菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
空心菜,6.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
韭菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
小葱,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
蒜苗,5.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
红萝卜,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
白萝卜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
胡萝卜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
土豆,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
山药,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
芋头,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
葱头,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
大葱,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
生姜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
大蒜,14.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-28,2018-04-24,1,9,多云~晴,1-2级,东风,71,2,良,101.5
芹菜,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-29,2018-04-24,1,10,多云~晴,1-2级,东风,59,2,良,101.5
西洋芹,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-29,2018-04-24,1,10,多云~晴,1-2级,东风,59,2,良,101.5
莴笋,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-29,2018-04-24,1,10,多云~晴,1-2级,东风,59,2,良,101.5
莲藕,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-29,2018-04-24,1,10,多云~晴,1-2级,东风,59,2,良,101.5
蒜薹,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2016-12-29,2018-04-24,1,10,多云~晴,1-2级,东风,59,2,良,101.5
大白菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
洋白菜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
油菜,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
小白菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
生菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
菠菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
木耳菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
茼蒿,3.50,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
苋菜,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
香菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
油麦菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
芥菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
空心菜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
韭菜,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
小葱,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
蒜苗,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
红萝卜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
白萝卜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
胡萝卜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
土豆,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
山药,5.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
芋头,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
葱头,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
大葱,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
生姜,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-03,2018-04-24,10,14,阴,1-2级,南风,106,3,轻度污染,101.8
大白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
洋白菜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
油菜,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
小白菜,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
生菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
菠菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
木耳菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
茼蒿,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
苋菜,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
香菜,5.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
油麦菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
芥菜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
空心菜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
韭菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
小葱,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
蒜苗,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
红萝卜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
白萝卜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
胡萝卜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
土豆,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
山药,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
芋头,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
葱头,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
大葱,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
生姜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-04,2018-04-24,11,14,阴,1-2级,南风,42,1,优,101.8
大白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
洋白菜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
油菜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
小白菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
生菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
菠菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
木耳菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
茼蒿,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
苋菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
香菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
油麦菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
芥菜,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
空心菜,5.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
韭菜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
小葱,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
蒜苗,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
红萝卜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
白萝卜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
胡萝卜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
土豆,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
山药,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
芋头,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
葱头,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
大葱,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
生姜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-06,2018-04-24,9,16,阴~小雨,1-2级,南风,42,1,优,101.8
大白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
洋白菜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
小白菜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
生菜,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
菠菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
木耳菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
茼蒿,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
苋菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
香菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
油麦菜,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
空心菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
韭菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
小葱,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
蒜苗,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
红萝卜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
白萝卜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
胡萝卜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
土豆,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
山药,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
芋头,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
葱头,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
大葱,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
生姜,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
大蒜,14.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
芹菜,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-09,2018-04-24,4,6,阴~小雨,1-2级,东南风,49,1,优,101.8
大白菜,0.90,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
洋白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
油菜,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
小白菜,0.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
生菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
菠菜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
木耳菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
茼蒿,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
苋菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
香菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
油麦菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
空心菜,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
韭菜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
小葱,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
蒜苗,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
红萝卜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
白萝卜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
胡萝卜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
土豆,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-01-10,2018-04-24,1,5,小雨~雨夹雪,1-2级,东北风,40,1,优,101.8
