,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
606,尖椒,5.8,6.0,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,5.333333333333333,5.41111111111111,4.533333333333303,4.655555555555557,2.767240192704762,2.1689091534755716
607,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,6.6000000000000005,5.833333333333332,5.799999999999969,5.044444444444446,4.96883116883117,3.87922077922078
608,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,5.333333333333333,6.044444444444443,4.633333333333302,5.211111111111112,2.767240192704762,2.1689091534755716
609,黄瓜,2.6,3.0,2.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,5.133333333333333,6.044444444444443,4.499999999999969,5.211111111111112,3.997513812154699,2.7691988950276243
610,南瓜,1.7,1.9,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,4.133333333333333,5.544444444444443,3.466666666666636,4.755555555555556,2.767240192704762,2.1689091534755716
611,冬瓜,1.8,1.9,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,3.0333333333333328,4.588888888888888,2.4999999999999694,3.911111111111113,6.371428571428572,4.171428571428571
612,香菇,11.5,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,2.266666666666666,4.244444444444444,1.8333333333333026,3.622222222222224,2.767240192704762,2.1689091534755716
613,金针菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-09,2018-04-19,16,29,多云,微风,南风,62,2,良,101.9,5.433333333333333,5.3888888888888875,4.566666666666635,4.6111111111111125,3.997513812154699,2.7691988950276243
614,大白菜,1.5,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,8.799999999999999,5.7222222222222205,7.533333333333302,4.88888888888889,9.8,6.15
615,洋白菜,1.6,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,8.733333333333333,5.377777777777776,7.433333333333302,4.58888888888889,2.767240192704762,2.1689091534755716
616,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.166666666666667,4.91111111111111,4.3999999999999675,4.144444444444446,10.0,9.0
617,韭菜,4.5,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.8333333333333335,4.8888888888888875,2.2999999999999674,4.1111111111111125,2.767240192704762,2.1689091534755716
618,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,3.866666666666667,4.955555555555553,3.2666666666666337,4.17777777777778,2.767240192704762,2.1689091534755716
619,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,3.866666666666667,4.822222222222219,3.3333333333333,4.100000000000002,2.767240192704762,2.1689091534755716
620,土豆,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,3.266666666666667,4.966666666666665,2.866666666666634,4.233333333333335,6.3,4.2
621,葱头,3.2,3.4,3.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.4,4.999999999999998,2.066666666666634,4.255555555555556,2.767240192704762,2.1689091534755716
622,大葱,4.3,4.5,3.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.933333333333333,3.988888888888887,2.5333333333333012,3.4222222222222234,12.0,9.8
623,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,3.366666666666666,3.1555555555555537,2.899999999999968,2.68888888888889,3.997513812154699,2.7691988950276243
624,大蒜,10.0,10.5,9.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.033333333333332,3.766666666666665,4.433333333333301,3.2555555555555564,2.767240192704762,2.1689091534755716
625,芹菜,4.5,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,7.3999999999999995,4.733333333333332,6.499999999999967,4.122222222222224,2.767240192704762,2.1689091534755716
626,莴笋,1.8,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,7.5,4.7111111111111095,6.5333333333333,4.1000000000000005,2.767240192704762,2.1689091534755716
627,蒜薹,8.5,9.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.833333333333333,4.422222222222221,4.933333333333301,3.811111111111112,2.767240192704762,2.1689091534755716
628,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.333333333333333,5.222222222222221,4.533333333333302,4.522222222222222,2.767240192704762,2.1689091534755716
629,尖椒,5.6,5.8,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.333333333333333,5.399999999999999,4.599999999999969,4.677777777777779,2.767240192704762,2.1689091534755716
630,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,6.533333333333334,5.799999999999998,5.866666666666634,5.077777777777779,2.767240192704762,2.1689091534755716
631,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.266666666666667,5.999999999999998,4.699999999999967,5.244444444444445,6.126086956521739,4.069565217391304
632,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.066666666666666,5.966666666666665,4.499999999999968,5.211111111111112,5.627999999999999,4.127999999999999
633,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,4.066666666666666,5.477777777777776,3.433333333333301,4.744444444444446,2.767240192704762,2.1689091534755716
634,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.9666666666666663,4.52222222222222,2.433333333333301,3.8888888888888906,2.767240192704762,2.1689091534755716
635,香菇,11.5,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.1999999999999997,4.199999999999998,1.7999999999999676,3.633333333333335,4.386486486486482,3.5535135135135145
636,金针菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.433333333333333,5.344444444444442,4.5666666666666345,4.622222222222224,2.767240192704762,2.1689091534755716
637,大白菜,1.5,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,8.799999999999999,5.677777777777775,7.5666666666666345,4.900000000000002,8.353658536585368,6.95609756097561
638,洋白菜,1.6,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,8.733333333333333,5.333333333333332,7.433333333333302,4.577777777777779,2.767240192704762,2.1689091534755716
639,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.166666666666667,4.8888888888888875,4.3999999999999675,4.133333333333335,2.767240192704762,2.1689091534755716
640,韭菜,4.5,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.8333333333333335,4.8666666666666645,2.2999999999999674,4.100000000000001,5.327272727272727,4.6000000000000005
641,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.866666666666667,4.933333333333331,3.2666666666666337,4.166666666666668,2.767240192704762,2.1689091534755716
642,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.866666666666667,4.822222222222219,3.3333333333333,4.100000000000001,4.620202020202021,3.8373737373737353
643,土豆,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.266666666666667,4.966666666666665,2.866666666666634,4.244444444444445,12.033333333333333,10.466666666666667
644,葱头,3.2,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.4,4.999999999999998,2.066666666666634,4.255555555555556,3.997513812154699,2.7691988950276243
645,大葱,4.3,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.933333333333333,3.988888888888887,2.4999999999999676,3.4111111111111114,3.997513812154699,2.7691988950276243
646,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.366666666666666,3.1555555555555537,2.899999999999968,2.688888888888889,5.143103448275864,4.237068965517242
647,大蒜,9.8,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.033333333333332,3.766666666666665,4.433333333333301,3.2555555555555555,3.997513812154699,2.7691988950276243
648,芹菜,4.5,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,7.3999999999999995,4.733333333333332,6.466666666666636,4.1,6.769999999999999,5.527500000000002
649,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,7.5,4.7111111111111095,6.466666666666636,4.0777777777777775,2.767240192704762,2.1689091534755716
650,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.833333333333333,4.422222222222221,4.866666666666636,3.7888888888888883,5.143103448275864,4.237068965517242
651,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.333333333333333,5.222222222222221,4.366666666666636,4.444444444444444,2.767240192704762,2.1689091534755716
652,尖椒,5.6,5.8,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.333333333333333,5.399999999999999,4.4333333333333025,4.6,2.767240192704762,2.1689091534755716
653,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,6.533333333333334,5.799999999999998,5.69999999999997,5.0,2.767240192704762,2.1689091534755716
654,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.266666666666667,5.999999999999998,4.69999999999997,5.177777777777778,4.620202020202021,3.8373737373737353
655,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.066666666666666,5.966666666666665,4.499999999999971,5.133333333333334,3.997513812154699,2.7691988950276243
656,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,4.066666666666666,5.477777777777776,3.4333333333333034,4.666666666666668,12.0,9.0
657,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.9666666666666663,4.52222222222222,2.4333333333333034,3.833333333333334,17.0,15.0
658,香菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.1999999999999997,4.199999999999998,1.7999999999999698,3.577777777777779,2.767240192704762,2.1689091534755716
659,金针菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.266666666666666,5.288888888888887,4.566666666666637,4.566666666666667,11.0,9.5
660,大白菜,1.4,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,8.466666666666667,5.566666666666665,7.39999999999997,4.844444444444445,2.767240192704762,2.1689091534755716
661,洋白菜,1.6,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,8.4,5.2222222222222205,7.266666666666637,4.522222222222222,3.997513812154699,2.7691988950276243
662,生菜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.0,4.777777777777776,4.233333333333303,4.077777777777778,3.997513812154699,2.7691988950276243
663,韭菜,4.5,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.7000000000000006,4.7111111111111095,2.2333333333333036,4.022222222222222,3.997513812154699,2.7691988950276243
664,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.7333333333333343,4.777777777777775,3.1999999999999695,4.0888888888888895,2.767240192704762,2.1689091534755716
665,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.7333333333333343,4.666666666666664,3.266666666666636,4.022222222222222,2.767240192704762,2.1689091534755716
666,土豆,1.9,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.2666666666666675,4.811111111111109,2.8666666666666365,4.166666666666667,7.2105263157894735,4.368421052631578
667,葱头,3.1,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.4000000000000012,4.844444444444443,2.0666666666666367,4.177777777777777,7.0,4.880000000000001
668,大葱,4.2,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.933333333333334,3.8888888888888875,2.49999999999997,3.3333333333333326,14.0,7.0
669,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.366666666666667,3.1111111111111094,2.89999999999997,2.666666666666666,2.767240192704762,2.1689091534755716
670,大蒜,9.6,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.033333333333334,3.7222222222222205,4.433333333333303,3.2333333333333325,5.143103448275864,4.237068965517242
671,芹菜,4.3,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,7.400000000000001,4.688888888888887,6.4666666666666375,4.0777777777777775,2.767240192704762,2.1689091534755716
672,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,7.500000000000001,4.7111111111111095,6.4666666666666375,4.0777777777777775,4.620202020202021,3.8373737373737353
673,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.833333333333335,4.422222222222221,4.866666666666638,3.7888888888888883,2.767240192704762,2.1689091534755716
674,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.333333333333335,5.222222222222221,4.366666666666639,4.444444444444444,2.767240192704762,2.1689091534755716
675,尖椒,5.6,5.8,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.333333333333335,5.399999999999999,4.433333333333305,4.6,10.5,9.0
676,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,6.533333333333335,5.799999999999998,5.699999999999972,5.0,4.386486486486482,3.5535135135135145
677,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.266666666666668,5.999999999999998,4.699999999999972,5.177777777777778,2.767240192704762,2.1689091534755716
678,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.066666666666667,5.966666666666665,4.4999999999999725,5.133333333333334,4.466666666666667,3.377777777777778
679,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,4.066666666666667,5.477777777777776,3.4333333333333056,4.666666666666668,16.5,15.0
680,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.9666666666666672,4.52222222222222,2.4333333333333056,3.833333333333334,3.997513812154699,2.7691988950276243
681,香菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.2000000000000006,4.199999999999998,1.7999999999999723,3.577777777777779,4.386486486486482,3.5535135135135145
682,金针菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.266666666666667,5.288888888888887,4.566666666666639,4.566666666666667,12.0,7.08
683,大白菜,1.5,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,8.466666666666667,5.566666666666665,7.399999999999973,4.844444444444445,2.767240192704762,2.1689091534755716
684,洋白菜,1.7,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,8.433333333333335,5.233333333333331,7.299999999999972,4.533333333333334,2.767240192704762,2.1689091534755716
685,生菜,4.0,4.2,3.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.033333333333335,4.788888888888887,4.266666666666638,4.0888888888888895,2.767240192704762,2.1689091534755716
686,韭菜,4.6,5.0,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.6000000000000014,4.677777777777775,2.199999999999972,4.011111111111111,2.767240192704762,2.1689091534755716
687,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.666666666666668,4.766666666666664,3.199999999999972,4.1,6.769999999999999,5.527500000000002
688,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.666666666666668,4.655555555555553,3.2666666666666386,4.033333333333333,2.767240192704762,2.1689091534755716
689,土豆,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.3333333333333344,4.799999999999998,2.933333333333305,4.177777777777777,2.767240192704762,2.1689091534755716
690,葱头,3.2,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.400000000000001,4.833333333333332,2.0666666666666385,4.188888888888887,12.0,10.5
691,大葱,4.2,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.933333333333334,3.877777777777776,2.499999999999972,3.344444444444443,3.997513812154699,2.7691988950276243
692,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.366666666666667,3.0999999999999983,2.8999999999999724,2.6777777777777763,4.386486486486482,3.5535135135135145
693,大蒜,9.6,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.033333333333334,3.699999999999999,4.433333333333306,3.233333333333332,2.767240192704762,2.1689091534755716
694,芹菜,4.3,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,7.400000000000001,4.666666666666666,6.46666666666664,4.077777777777777,8.51111111111111,6.161111111111111
695,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,7.500000000000001,4.733333333333332,6.46666666666664,4.099999999999999,11.0,9.5
696,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.833333333333335,4.422222222222221,4.8666666666666405,3.7888888888888883,2.767240192704762,2.1689091534755716
697,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.333333333333335,5.222222222222221,4.366666666666641,4.444444444444444,2.767240192704762,2.1689091534755716
698,尖椒,5.4,5.8,5.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.333333333333335,5.399999999999999,4.433333333333308,4.6,10.892857142857142,9.37857142857143
699,青椒,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,6.533333333333335,5.799999999999998,5.599999999999973,4.966666666666667,3.997513812154699,2.7691988950276243
