v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
茄子,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
黄瓜,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
苦瓜,6.90,7.00,6.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
南瓜,1.70,1.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
冬瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
丝瓜,8.20,8.40,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
豇豆,6.80,7.00,6.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
平菇,6.50,7.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-10,2018-04-24,16,19,阴~阵雨,微风,无持续风向,32,1,优,100.2
莲藕,3.10,3.40,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
茭白,0.90,1.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
西兰花,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
西红柿,4.00,4.40,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
条形辣椒干（小米椒）,9.50,10.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
青椒,3.00,3.20,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
茄子,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
黄瓜,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
苦瓜,6.90,7.00,6.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
南瓜,1.70,1.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
冬瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
丝瓜,8.10,8.40,7.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
豇豆,6.80,7.00,6.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
平菇,6.50,7.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-11,2018-04-24,14,18,阴,微风,无持续风向,44,1,优,100.2
韭菜,4.70,5.00,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
白萝卜,0.55,0.60,0.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
土豆,2.60,3.00,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
山药,6.00,7.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
芋头,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
大葱,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
生姜,15.00,20.00,10.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
大蒜,14.50,16.00,13.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
芹菜,1.40,1.80,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
莴笋,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
莲藕,3.10,3.40,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
茭白,1.00,1.20,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
西兰花,4.00,5.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
西红柿,3.80,4.40,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
条形辣椒干（小米椒）,9.00,10.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
青椒,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
茄子,3.70,4.00,3.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
黄瓜,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
苦瓜,5.95,7.00,4.90,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
南瓜,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
冬瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
丝瓜,7.40,9.00,5.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
豇豆,5.95,6.00,5.90,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
平菇,7.50,8.00,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-12,2018-04-24,16,24,阴~多云,微风,无持续风向,46,1,优,100.2
大葱,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
生姜,15.00,20.00,10.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
大蒜,14.50,16.00,13.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
芹菜,1.50,1.80,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
莴笋,1.80,2.20,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
莲藕,3.00,3.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
茭白,1.00,1.20,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
西红柿,3.80,4.40,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
条形辣椒干（小米椒）,8.90,9.80,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
青椒,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
茄子,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
黄瓜,3.00,3.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
苦瓜,6.20,7.00,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
南瓜,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
冬瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
丝瓜,7.05,8.60,5.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
豇豆,5.60,6.20,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
平菇,9.00,10.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-13,2018-04-24,14,27,晴~多云,微风,无持续风向,61,2,良,100.2
韭菜,4.80,5.00,4.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
白萝卜,0.55,0.60,0.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
土豆,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
山药,6.00,7.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
芋头,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
大葱,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
生姜,15.00,18.00,12.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
大蒜,15.00,16.00,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
芹菜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
莴笋,1.50,2.00,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
莲藕,3.80,5.20,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
茭白,1.10,1.20,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
西红柿,3.90,4.80,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
条形辣椒干（小米椒）,10.00,11.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
青椒,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
茄子,3.30,3.60,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
黄瓜,3.00,3.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
苦瓜,6.40,6.60,6.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
南瓜,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
冬瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
丝瓜,6.60,6.80,6.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
豇豆,6.30,6.40,6.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
平菇,9.50,10.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-14,2018-04-24,17,29,晴~多云,微风,无持续风向,66,2,良,100.2
韭菜,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
白萝卜,0.50,0.60,0.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
土豆,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
山药,6.10,7.20,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
芋头,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
大葱,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
生姜,20.00,24.00,16.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
大蒜,15.00,16.00,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
芹菜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
莴笋,1.50,2.00,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
莲藕,3.70,5.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
茭白,0.90,1.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
西红柿,4.00,5.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
条形辣椒干（小米椒）,10.00,11.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
青椒,3.90,4.80,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
茄子,3.10,3.40,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
黄瓜,2.90,3.40,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
苦瓜,7.20,7.40,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
南瓜,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
冬瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
丝瓜,6.90,7.20,6.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
豇豆,6.30,6.60,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
平菇,8.50,9.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-17,2018-04-24,15,27,多云,微风,无持续风向,55,2,良,100.2
韭菜,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
白萝卜,0.50,0.60,0.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
土豆,2.60,2.80,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
山药,6.00,7.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
芋头,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
大葱,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
生姜,20.00,24.00,16.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
大蒜,15.00,16.00,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
芹菜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
莴笋,1.50,2.00,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
莲藕,3.70,5.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
茭白,0.90,1.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
西红柿,4.00,5.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
条形辣椒干（小米椒）,10.00,11.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
青椒,3.90,4.80,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
茄子,3.10,3.40,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
黄瓜,2.90,3.40,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
苦瓜,7.30,7.60,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
南瓜,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
冬瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
丝瓜,7.00,7.20,6.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
豇豆,6.30,6.60,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
平菇,8.50,9.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-18,2018-04-24,17,29,多云,微风,无持续风向,73,2,良,100.2
韭菜,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
白萝卜,0.55,0.70,0.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
土豆,2.40,2.60,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
山药,6.00,7.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
芋头,2.90,3.20,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
大葱,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
生姜,18.00,22.00,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
大蒜,15.00,16.00,14.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
芹菜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
莴笋,1.60,2.00,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
茭白,0.90,1.00,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
西红柿,4.30,5.00,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
条形辣椒干（小米椒）,10.00,11.00,9.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
青椒,4.10,4.60,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
茄子,3.00,3.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
黄瓜,3.10,3.60,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
苦瓜,6.50,7.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
南瓜,1.70,2.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
冬瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
丝瓜,6.50,7.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
豇豆,6.30,6.60,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
平菇,8.50,9.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-25,2018-04-24,19,21,阵雨,微风,无持续风向,42,1,优,100.2
韭菜,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-26,2018-04-24,17,19,中雨~阵雨,微风,无持续风向,28,1,优,100.2
白萝卜,0.50,0.60,0.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-26,2018-04-24,17,19,中雨~阵雨,微风,无持续风向,28,1,优,100.2
土豆,2.40,2.60,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-26,2018-04-24,17,19,中雨~阵雨,微风,无持续风向,28,1,优,100.2
山药,6.50,7.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-26,2018-04-24,17,19,中雨~阵雨,微风,无持续风向,28,1,优,100.2
芋头,3.00,3.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-04-26,2018-04-24,17,19,中雨~阵雨,微风,无持续风向,28,1,优,100.2
