,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
626,香菇,11.5,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,2.1999999999999997,4.199999999999998,1.7999999999999676,3.633333333333335,10.23991685915439,9.58000434467019
627,金针菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-11,2018-04-19,19,30,晴,微风,南风,111,3,轻度污染,101.9,5.433333333333333,5.344444444444442,4.5666666666666345,4.622222222222224,12.006125173722733,10.402075031414842
628,大白菜,1.5,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,8.799999999999999,5.677777777777775,7.5666666666666345,4.900000000000002,1.6621152356119104,1.3920319549173896
629,洋白菜,1.6,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,8.733333333333333,5.333333333333332,7.433333333333302,4.577777777777779,1.7781214584383074,1.5019050967828038
630,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.166666666666667,4.8888888888888875,4.3999999999999675,4.133333333333335,5.04662933681717,4.179062092857955
631,韭菜,4.5,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.8333333333333335,4.8666666666666645,2.2999999999999674,4.100000000000001,4.8962811216516915,4.287244462739716
632,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.866666666666667,4.933333333333331,3.2666666666666337,4.166666666666668,1.7056531999929745,1.5061390873331817
633,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.866666666666667,4.822222222222219,3.3333333333333,4.100000000000001,3.1097150408896272,2.708064755128728
634,土豆,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.266666666666667,4.966666666666665,2.866666666666634,4.244444444444445,2.103686699809439,1.768174343670628
635,葱头,3.2,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.4,4.999999999999998,2.066666666666634,4.255555555555556,3.293821526954743,2.7841637977907787
636,大葱,4.3,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.933333333333333,3.988888888888887,2.4999999999999676,3.4111111111111114,4.601818941918469,4.097539589145828
637,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,3.366666666666666,3.1555555555555537,2.899999999999968,2.688888888888889,7.155484259178025,6.49731236888856
638,大蒜,9.8,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.033333333333332,3.766666666666665,4.433333333333301,3.2555555555555555,10.410903666407616,9.07194099605645
639,芹菜,4.5,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,7.3999999999999995,4.733333333333332,6.466666666666636,4.1,4.908155319434773,4.041118764698404
640,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,7.5,4.7111111111111095,6.466666666666636,4.0777777777777775,2.319765488725665,1.7019872427691976
641,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.833333333333333,4.422222222222221,4.866666666666636,3.7888888888888883,9.130933967930389,7.5986413885419655
642,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.333333333333333,5.222222222222221,4.366666666666636,4.444444444444444,4.811507729552977,4.169404303545059
643,尖椒,5.6,5.8,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.333333333333333,5.399999999999999,4.4333333333333025,4.6,5.889848878413968,5.351902337371273
644,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,6.533333333333334,5.799999999999998,5.69999999999997,5.0,5.096387029915223,4.398701586225618
645,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.266666666666667,5.999999999999998,4.69999999999997,5.177777777777778,4.089402089328129,3.496587832515848
646,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.066666666666666,5.966666666666665,4.499999999999971,5.133333333333334,2.903627661786125,2.311071028785957
647,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,4.066666666666666,5.477777777777776,3.4333333333333034,4.666666666666668,1.7965970634683242,1.4600036214176217
648,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.9666666666666663,4.52222222222222,2.4333333333333034,3.833333333333334,1.7914787405919417,1.5915352690996256
649,香菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,2.1999999999999997,4.199999999999998,1.7999999999999698,3.577777777777779,11.906136315518028,10.398280319020916
650,金针菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-12,2018-04-19,16,25,中雨~小雨,微风,北风,118,3,轻度污染,101.9,5.266666666666666,5.288888888888887,4.566666666666637,4.566666666666667,11.585399279078029,10.045747886240758
651,大白菜,1.4,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,8.466666666666667,5.566666666666665,7.39999999999997,4.844444444444445,1.7994740691003295,1.389507983598981
652,洋白菜,1.6,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,8.4,5.2222222222222205,7.266666666666637,4.522222222222222,1.9053503130537215,1.4982462802738588
653,生菜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.0,4.777777777777776,4.233333333333303,4.077777777777778,4.505915507873304,3.886482718035283
654,韭菜,4.5,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.7000000000000006,4.7111111111111095,2.2333333333333036,4.022222222222222,4.842463708097456,4.283104346905347
655,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.7333333333333343,4.777777777777775,3.1999999999999695,4.0888888888888895,1.732593090733392,1.4970573761090291
656,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.7333333333333343,4.666666666666664,3.266666666666636,4.022222222222222,3.1067045446322497,2.699650403674397
657,土豆,1.9,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.2666666666666675,4.811111111111109,2.8666666666666365,4.166666666666667,2.2638409114271725,1.837275271981393
658,葱头,3.1,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.4000000000000012,4.844444444444443,2.0666666666666367,4.177777777777777,3.1396434484689233,2.743319180071551
659,大葱,4.2,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.933333333333334,3.8888888888888875,2.49999999999997,3.3333333333333326,4.601525406794235,4.107616772005593
660,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,3.366666666666667,3.1111111111111094,2.89999999999997,2.666666666666666,7.278488110290175,6.505399806494823
661,大蒜,9.6,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.033333333333334,3.7222222222222205,4.433333333333303,3.2333333333333325,10.372926666950235,8.299210003795512
662,芹菜,4.3,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,7.400000000000001,4.688888888888887,6.4666666666666375,4.0777777777777775,4.912423438719928,4.091144773328251
663,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,7.500000000000001,4.7111111111111095,6.4666666666666375,4.0777777777777775,2.320758905201929,1.732391239981566
664,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.833333333333335,4.422222222222221,4.866666666666638,3.7888888888888883,9.140481279418772,7.614593967177862
665,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.333333333333335,5.222222222222221,4.366666666666639,4.444444444444444,4.709963993669298,4.103224461738424
666,尖椒,5.6,5.8,5.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.333333333333335,5.399999999999999,4.433333333333305,4.6,5.709211160135877,5.30412387479067
667,青椒,4.8,5.2,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,6.533333333333335,5.799999999999998,5.699999999999972,5.0,5.122828702308112,4.407641613474208
668,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.266666666666668,5.999999999999998,4.699999999999972,5.177777777777778,4.208709175651153,3.543794682880849
669,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.066666666666667,5.966666666666665,4.4999999999999725,5.133333333333334,2.9147657522497696,2.3045191875473092
670,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,4.066666666666667,5.477777777777776,3.4333333333333056,4.666666666666668,1.8034975882569437,1.4918233568413948
671,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.9666666666666672,4.52222222222222,2.4333333333333056,3.833333333333334,1.7912854994215368,1.5912607057029682
672,香菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,2.2000000000000006,4.199999999999998,1.7999999999999723,3.577777777777779,11.767093173336079,10.065336521172135
673,金针菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-13,2018-04-19,16,24,小雨,3-4级,北风,96,2,良,101.9,5.266666666666667,5.288888888888887,4.566666666666639,4.566666666666667,11.601800333960728,10.099914458067492
674,大白菜,1.5,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,8.466666666666667,5.566666666666665,7.399999999999973,4.844444444444445,1.6972492351936292,1.2905980542662432
675,洋白菜,1.7,1.8,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,8.433333333333335,5.233333333333331,7.299999999999972,4.533333333333334,1.9014982212101215,1.3974963264747622
676,生菜,4.0,4.2,3.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.033333333333335,4.788888888888887,4.266666666666638,4.0888888888888895,4.118783897277675,3.4984289072769457
677,韭菜,4.6,5.0,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.6000000000000014,4.677777777777775,2.199999999999972,4.011111111111111,5.0948349129181345,4.4839851142099
678,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.666666666666668,4.766666666666664,3.199999999999972,4.1,1.8995797878350427,1.5607492699366778
679,胡萝卜,3.0,3.2,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.666666666666668,4.655555555555553,3.2666666666666386,4.033333333333333,3.1028555868953407,2.6979328447113593
680,土豆,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.3333333333333344,4.799999999999998,2.933333333333305,4.177777777777777,2.0931181072895577,1.6899755095019353
681,葱头,3.2,3.4,2.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.400000000000001,4.833333333333332,2.0666666666666385,4.188888888888887,2.7393041232014927,2.3633571645711084
682,大葱,4.2,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.933333333333334,3.877777777777776,2.499999999999972,3.344444444444443,4.611039191088052,4.108511879263226
683,生姜,6.6,7.2,6.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.366666666666667,3.0999999999999983,2.8999999999999724,2.6777777777777763,7.574172347494452,6.932011456675414
684,大蒜,9.6,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.033333333333334,3.699999999999999,4.433333333333306,3.233333333333332,10.385904992852867,9.054451179140079
685,芹菜,4.3,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,7.400000000000001,4.666666666666666,6.46666666666664,4.077777777777777,4.908500975881597,4.083826493116889
686,莴笋,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,7.500000000000001,4.733333333333332,6.46666666666664,4.099999999999999,2.315531946723249,1.6528832928216306
687,蒜薹,8.0,9.0,7.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.833333333333335,4.422222222222221,4.8666666666666405,3.7888888888888883,8.93069981204762,7.398151794833231
688,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.333333333333335,5.222222222222221,4.366666666666641,4.444444444444444,4.904874118786847,4.167461384932816
689,尖椒,5.4,5.8,5.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.333333333333335,5.399999999999999,4.433333333333308,4.6,5.722708985154519,5.197551973003782
690,青椒,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,6.533333333333335,5.799999999999998,5.599999999999973,4.966666666666667,4.710351500460362,4.099619118217027
691,茄子,4.0,4.2,3.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.066666666666667,5.933333333333332,4.433333333333306,5.0888888888888895,4.100254871656739,3.497820300187051
692,黄瓜,2.5,2.8,2.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,4.866666666666667,5.899999999999999,4.233333333333307,5.044444444444445,2.9139322454622496,2.310122746477014
693,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,3.866666666666667,5.411111111111109,3.2666666666666404,4.577777777777779,1.7941188147771752,1.3971850415993394
694,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.9666666666666672,4.455555555555553,2.433333333333307,3.7444444444444454,1.7874628580928498,1.587059725337176
695,香菇,11.0,12.0,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,2.2000000000000006,4.133333333333331,1.7999999999999734,3.4888888888888903,11.87551874157809,10.373934667419816
696,金针菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-17,2018-04-19,16,26,阴~多云,微风,南风,88,2,良,101.9,5.266666666666667,5.22222222222222,4.566666666666641,4.477777777777779,11.80961378501399,9.958694089453353
697,大白菜,1.5,1.7,1.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,8.466666666666667,5.499999999999997,7.399999999999974,4.755555555555556,1.7917607395348947,1.387494281156382
698,洋白菜,1.7,2.0,1.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,8.4,5.155555555555554,7.266666666666641,4.433333333333334,1.8969187712434339,1.2920688353155376
699,生菜,4.1,4.3,3.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.066666666666667,4.733333333333332,4.233333333333307,4.022222222222222,4.189524851690644,3.7851298996794824
700,韭菜,4.6,5.0,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,2.666666666666668,4.699999999999998,2.199999999999973,4.011111111111111,5.102173755683024,4.402056733181861
701,白萝卜,1.7,1.8,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,3.766666666666668,4.788888888888887,3.2333333333333063,4.1,1.7784561049072818,1.5795819530426947
702,胡萝卜,2.9,3.1,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,3.7000000000000015,4.677777777777775,3.2999999999999727,4.033333333333333,3.103294239324016,2.815140525077232
703,土豆,2.1,2.2,1.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,3.300000000000002,4.811111111111109,2.8999999999999733,4.166666666666667,2.240111873258999,1.9779714158045865
704,葱头,3.1,3.3,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,2.3666666666666685,4.844444444444443,2.06666666666664,4.188888888888888,3.2355022593395866,2.6869028446070597
705,大葱,4.3,4.6,4.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,2.8666666666666685,3.877777777777776,2.4666666666666397,3.3333333333333326,4.504039265782503,4.016319250565914
706,生姜,6.8,7.6,6.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,3.3666666666666685,3.1111111111111094,2.9333333333333065,2.677777777777777,6.854569751577314,6.2467196827729925
707,大蒜,9.6,10.5,9.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.166666666666668,3.766666666666665,4.399999999999973,3.2333333333333325,10.597435852295877,8.881180099085052
708,芹菜,4.1,4.4,3.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,7.566666666666667,4.7111111111111095,6.466666666666639,4.0777777777777775,4.335904484705869,3.9486218258898855
709,莴笋,2.0,2.3,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,7.5,4.7222222222222205,6.399999999999973,4.0777777777777775,2.1975717225003457,1.7849580505925307
710,蒜薹,7.8,8.8,7.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.733333333333334,4.422222222222221,4.866666666666639,3.7777777777777777,8.914271975277073,7.4045560331479425
711,西红柿,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.166666666666668,5.199999999999998,4.299999999999972,4.4111111111111105,4.257926392118065,3.878327931576333
712,尖椒,5.4,5.8,5.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.300000000000002,5.388888888888887,4.399999999999972,4.5777777777777775,5.21295926890736,5.236536356032687
713,青椒,4.2,4.5,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,6.466666666666668,5.788888888888886,5.533333333333306,4.933333333333334,4.401599450859107,3.8994477069912654
714,茄子,3.9,4.1,3.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,5.033333333333334,5.92222222222222,4.433333333333305,5.066666666666666,3.9907655953782735,3.3908014813190155
715,黄瓜,2.3,2.5,2.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,4.800000000000001,5.866666666666664,4.199999999999972,5.0,2.609780497087457,2.211423851947198
716,南瓜,1.7,1.9,1.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,3.7000000000000006,5.299999999999997,3.199999999999972,4.533333333333334,1.797976370861079,1.3996248001702032
717,冬瓜,1.8,1.9,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,2.833333333333334,4.3444444444444414,2.3666666666666387,3.7000000000000006,1.7914930073900508,1.5964533062135708
718,香菇,10.5,11.5,10.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-05-23,2018-04-19,15,24,小雨~阴,微风,北风,37,1,优,101.9,2.100000000000001,4.066666666666664,1.7666666666666384,3.4555555555555566,11.592597933837595,10.100263034102715
